Student_ID,Class,Region,Maths_Score,Science_Score,English_Score,Overall_Percentage,App_Login_Count,Video_Completion_Rate,Attendance_Percentage,Homework_Completion (%),Test_Attempts_Per_Month,Parent_Involvement,Extra_Support_Classes,Fee_Status,Payment_Type,Installment_Regularity,Risk_Level
1242,6,Rural,61,64,62,62.333333333333336,22,75,65.0,86.0,6,No,No,Paid,Full,On Time,Low
1243,6,Urban,26,25,23,24.666666666666668,2,29,32.0,38.0,1,Yes,No,Overdue,Installment,On Time,High
1244,8,Rural,43,47,45,45.0,4,37,41.0,28.0,1,No,Yes,Overdue,Installment,On Time,High
1245,8,Semi-Urban,50,46,51,49.0,30,79,70.0,51.0,3,Yes,Yes,Pending,Installment,On Time,Medium
1246,8,Urban,68,70,68,68.66666666666667,21,70,66.0,61.0,6,Yes,No,Paid,Installment,On Time,Low
1247,9,Semi-Urban,81,84,83,82.66666666666667,32,55,80.0,63.0,3,No,No,Paid,Full,Delayed,Low
1248,6,Rural,69,64,73,68.66666666666667,20,81,72.0,52.0,3,Yes,Yes,Pending,Installment,On Time,Low
1249,9,Urban,62,64,57,61.0,11,88,61.0,78.0,6,Yes,No,Paid,Full,On Time,Low
1250,8,Urban,95,90,92,92.33333333333331,34,91,76.0,95.0,7,No,Yes,Paid,Full,On Time,Low
1251,6,Rural,75,71,77,74.33333333333333,26,65,78.0,66.0,4,Yes,Yes,Paid,Installment,On Time,Low
1252,9,Rural,94,89,89,90.66666666666669,20,68,86.0,92.0,4,No,No,Paid,Installment,On Time,Low
1253,9,Urban,92,93,95,93.33333333333331,23,95,89.0,91.0,7,Yes,No,Paid,Full,Delayed,Low
1254,8,Urban,93,96,97,95.33333333333331,13,59,82.0,87.0,7,Yes,Yes,Paid,Full,On Time,Low
1255,6,Rural,67,67,66,66.66666666666667,27,87,70.0,64.0,5,Yes,No,Paid,Installment,Delayed,Low
1256,8,Semi-Urban,95,99,99,97.66666666666669,29,50,97.0,90.0,5,Yes,No,Paid,Installment,On Time,Low
1257,6,Urban,90,92,90,90.66666666666669,10,95,89.0,63.0,6,No,No,Paid,Full,On Time,Low
1259,7,Semi-Urban,72,71,70,71.0,33,92,73.0,51.0,5,Yes,No,Pending,Installment,Delayed,Low
1260,7,Urban,88,88,89,88.33333333333333,26,72,93.0,57.0,7,No,No,Pending,Installment,On Time,Low
1262,8,Rural,89,91,86,88.66666666666667,19,90,96.0,73.0,5,Yes,No,Paid,Full,On Time,Low
1263,10,Semi-Urban,75,72,70,72.33333333333333,12,58,88.0,70.0,6,Yes,Yes,Paid,Full,On Time,Low
1264,6,Urban,86,81,81,82.66666666666667,13,92,99.0,85.0,6,Yes,Yes,Paid,Full,On Time,Low
1265,9,Semi-Urban,80,77,82,79.66666666666667,16,57,82.0,59.0,7,No,Yes,Paid,Installment,On Time,Low
1266,6,Semi-Urban,87,84,89,86.66666666666667,33,63,91.0,65.0,3,Yes,No,Paid,Full,On Time,Low
1267,9,Urban,79,83,74,78.66666666666667,28,61,79.0,58.0,6,Yes,Yes,Pending,Full,On Time,Low
1269,10,Urban,72,69,76,72.33333333333333,14,95,91.0,67.0,7,Yes,No,Paid,Installment,On Time,Low
1270,9,Semi-Urban,74,78,73,75.0,17,86,66.0,55.0,6,Yes,Yes,Paid,Full,On Time,Low
1271,8,Urban,57,61,61,59.66666666666666,30,58,68.0,57.0,3,Yes,Yes,Pending,Installment,Delayed,Medium
1275,8,Urban,79,75,74,76.0,26,64,80.0,65.0,3,No,No,Pending,Installment,On Time,Low
1276,8,Semi-Urban,28,32,32,30.666666666666668,5,15,50.0,20.0,1,No,No,Overdue,Full,On Time,High
1277,10,Rural,20,21,24,21.666666666666668,5,35,34.0,20.0,1,Yes,Yes,Overdue,Full,On Time,High
1278,8,Semi-Urban,95,97,99,97.0,31,87,88.0,90.0,5,No,No,Paid,Installment,On Time,Low
1279,8,Semi-Urban,79,77,75,77.0,14,70,87.0,98.0,6,Yes,Yes,Paid,Full,On Time,Low
1280,8,Urban,82,81,86,83.0,15,78,71.0,94.0,7,Yes,No,Paid,Installment,Delayed,Low
1281,7,Semi-Urban,69,64,68,67.0,9,20,64.0,52.0,1,Yes,Yes,Overdue,Full,On Time,High
1282,10,Urban,76,76,80,77.33333333333333,30,62,73.0,64.0,7,Yes,Yes,Paid,Installment,On Time,Low
1283,6,Rural,83,83,86,84.0,24,94,67.0,82.0,5,Yes,Yes,Paid,Installment,On Time,Low
1284,9,Semi-Urban,54,51,51,52.0,30,85,74.0,55.0,3,Yes,Yes,Paid,Full,On Time,Medium
1285,6,Semi-Urban,56,60,58,58.0,19,99,60.0,82.0,4,No,Yes,Paid,Installment,Delayed,Medium
1286,10,Semi-Urban,80,81,79,80.0,17,82,84.0,87.0,5,No,No,Paid,Installment,Delayed,Low
1287,9,Urban,56,53,53,54.0,34,77,78.0,59.0,4,No,Yes,Paid,Full,On Time,Medium
1288,10,Urban,73,68,71,70.66666666666667,31,99,77.0,84.0,6,Yes,No,Paid,Full,Delayed,Low
1289,8,Semi-Urban,76,79,80,78.33333333333333,25,58,87.0,79.0,4,No,No,Paid,Full,Delayed,Low
1290,9,Semi-Urban,46,43,45,44.66666666666666,3,23,53.0,21.0,1,Yes,Yes,Overdue,Installment,On Time,High
1291,8,Rural,69,67,73,69.66666666666667,17,52,85.0,64.0,7,No,No,Pending,Installment,Delayed,Low
1292,6,Rural,85,83,83,83.66666666666667,22,65,99.0,71.0,3,No,No,Pending,Installment,Delayed,Low
1293,6,Rural,68,70,65,67.66666666666667,22,78,61.0,95.0,4,Yes,No,Paid,Full,On Time,Low
1294,9,Rural,95,91,97,94.33333333333331,23,88,75.0,95.0,4,Yes,Yes,Pending,Full,On Time,Low
1295,9,Rural,73,74,71,72.66666666666667,20,67,76.0,97.0,4,Yes,Yes,Paid,Full,Delayed,Low
1296,10,Urban,67,63,64,64.66666666666667,15,63,69.0,51.0,7,No,No,Paid,Full,On Time,Low
1297,10,Rural,91,95,87,91.0,18,62,86.0,70.0,6,Yes,No,Paid,Installment,Delayed,Low
1298,8,Rural,57,53,61,57.0,12,62,61.0,70.0,3,Yes,Yes,Paid,Installment,On Time,Medium
1299,9,Semi-Urban,67,63,63,64.33333333333333,13,67,76.0,74.0,7,Yes,Yes,Paid,Full,On Time,Low
1300,6,Urban,39,36,36,37.0,6,24,54.0,36.0,2,No,No,Overdue,Installment,On Time,High
1301,10,Rural,66,70,64,66.66666666666667,10,81,95.0,57.0,5,Yes,Yes,Paid,Full,On Time,Low
1302,10,Rural,76,80,75,77.0,26,70,72.0,63.0,3,Yes,Yes,Paid,Installment,On Time,Low
1303,6,Rural,78,82,75,78.33333333333333,33,82,83.0,57.0,5,Yes,No,Paid,Full,Delayed,Low
1304,10,Semi-Urban,71,74,69,71.33333333333333,28,60,87.0,59.0,5,No,Yes,Paid,Installment,On Time,Low
1305,8,Semi-Urban,64,61,67,64.0,14,65,60.0,69.0,6,Yes,Yes,Paid,Full,On Time,Low
1306,9,Semi-Urban,57,57,58,57.333333333333336,14,97,87.0,52.0,4,Yes,No,Paid,Installment,On Time,Medium
1307,6,Rural,82,77,78,79.0,10,97,87.0,76.0,4,Yes,No,Pending,Full,On Time,Low
1308,9,Semi-Urban,95,91,93,93.0,29,56,90.0,92.0,4,No,Yes,Paid,Full,Delayed,Low
1309,10,Rural,55,59,56,56.66666666666666,28,71,63.0,78.0,6,Yes,No,Paid,Full,Delayed,Medium
1310,10,Urban,83,83,86,84.0,11,94,93.0,70.0,5,Yes,Yes,Pending,Full,On Time,Low
1311,6,Rural,47,49,43,46.333333333333336,6,30,50.0,36.0,1,No,No,Overdue,Installment,On Time,High
1312,8,Semi-Urban,66,70,66,67.33333333333333,16,75,92.0,56.0,7,No,No,Pending,Installment,On Time,Low
1313,7,Urban,56,53,54,54.333333333333336,27,50,68.0,60.0,3,No,Yes,Pending,Installment,On Time,Medium
1314,6,Rural,84,79,79,80.66666666666667,20,59,91.0,98.0,5,Yes,Yes,Paid,Installment,Delayed,Low
1315,7,Urban,78,80,78,78.66666666666667,19,61,71.0,87.0,7,Yes,No,Paid,Full,On Time,Low
1316,7,Urban,82,80,81,81.0,15,87,86.0,57.0,7,No,No,Pending,Installment,On Time,Low
1317,8,Urban,29,31,33,31.0,2,49,35.0,41.0,1,Yes,Yes,Overdue,Full,On Time,High
1318,7,Rural,53,54,54,53.66666666666666,30,81,68.0,57.0,5,Yes,No,Paid,Installment,Delayed,Medium
1319,7,Semi-Urban,67,65,66,66.0,26,72,69.0,69.0,7,No,Yes,Paid,Full,Delayed,Low
1320,8,Rural,93,97,94,94.66666666666669,18,64,81.0,80.0,7,Yes,No,Pending,Installment,Delayed,Low
1321,7,Semi-Urban,69,68,70,69.0,22,62,91.0,74.0,7,Yes,No,Paid,Full,Delayed,Low
1322,7,Rural,65,66,65,65.33333333333333,31,91,63.0,64.0,7,Yes,No,Paid,Full,Delayed,Low
1323,7,Rural,58,59,56,57.66666666666666,19,70,76.0,66.0,7,Yes,No,Paid,Full,Delayed,Medium
1324,6,Rural,79,78,83,80.0,30,93,72.0,61.0,3,Yes,No,Pending,Full,Delayed,Low
1325,6,Semi-Urban,59,59,55,57.66666666666666,2,30,57.0,41.0,1,Yes,No,Overdue,Full,Delayed,High
1326,6,Rural,71,71,75,72.33333333333333,10,95,61.0,62.0,5,No,Yes,Paid,Full,On Time,Low
1328,10,Rural,84,88,88,86.66666666666667,27,58,88.0,71.0,6,Yes,Yes,Paid,Full,On Time,Low
1329,7,Urban,79,83,76,79.33333333333333,14,67,71.0,83.0,4,Yes,Yes,Paid,Installment,On Time,Low
1330,7,Semi-Urban,70,73,71,71.33333333333333,33,95,62.0,54.0,7,No,Yes,Paid,Full,Delayed,Low
1332,7,Rural,79,78,77,78.0,21,84,76.0,97.0,7,No,No,Paid,Installment,On Time,Low
1333,6,Rural,70,69,69,69.33333333333333,20,53,61.0,71.0,3,Yes,No,Pending,Installment,On Time,Low
1334,10,Rural,79,79,80,79.33333333333333,11,90,75.0,76.0,6,Yes,Yes,Pending,Full,Delayed,Low
1335,9,Urban,55,52,53,53.333333333333336,14,71,64.0,62.0,4,No,No,Paid,Installment,On Time,Medium
1337,6,Urban,42,45,39,42.0,9,25,57.0,25.0,2,Yes,Yes,Overdue,Installment,Delayed,High
1338,9,Urban,95,98,94,95.66666666666669,23,85,76.0,91.0,5,Yes,Yes,Paid,Installment,On Time,Low
1339,10,Rural,64,67,65,65.33333333333333,11,51,76.0,62.0,5,Yes,No,Pending,Full,On Time,Low
1340,9,Rural,57,57,52,55.333333333333336,34,87,69.0,56.0,5,Yes,No,Paid,Installment,On Time,Medium
1341,6,Urban,75,72,74,73.66666666666667,30,76,62.0,63.0,4,No,Yes,Pending,Installment,On Time,Low
1343,8,Rural,74,72,74,73.33333333333333,29,52,66.0,58.0,5,Yes,Yes,Pending,Installment,On Time,Low
1344,9,Rural,41,43,38,40.66666666666666,8,17,64.0,70.0,2,Yes,Yes,Overdue,Installment,On Time,High
1345,7,Urban,27,27,28,27.33333333333333,5,22,44.0,34.0,1,Yes,Yes,Overdue,Installment,On Time,High
1346,7,Rural,52,55,51,52.66666666666666,12,57,71.0,59.0,4,Yes,No,Paid,Full,Delayed,Medium
1347,8,Rural,64,63,67,64.66666666666667,31,99,67.0,61.0,5,Yes,Yes,Paid,Installment,On Time,Low
1348,6,Urban,85,82,81,82.66666666666667,28,54,77.0,65.0,3,Yes,Yes,Paid,Full,On Time,Low
1349,7,Urban,46,45,47,46.0,28,93,69.0,70.0,3,No,No,Pending,Full,On Time,Medium
1350,10,Semi-Urban,65,62,69,65.33333333333333,16,58,94.0,54.0,3,No,Yes,Pending,Full,On Time,Low
1351,7,Urban,72,74,71,72.33333333333333,23,95,70.0,89.0,6,Yes,No,Paid,Installment,On Time,Low
1352,7,Rural,85,89,89,87.66666666666667,13,65,92.0,70.0,4,Yes,Yes,Paid,Installment,On Time,Low
1353,6,Urban,60,62,62,61.333333333333336,28,73,60.0,70.0,4,No,No,Pending,Installment,Delayed,Low
1354,9,Urban,71,66,69,68.66666666666667,20,52,84.0,56.0,4,Yes,Yes,Paid,Installment,Delayed,Low
1356,8,Semi-Urban,64,64,63,63.66666666666666,19,61,86.0,67.0,4,Yes,No,Pending,Full,On Time,Low
1357,9,Semi-Urban,75,70,73,72.66666666666667,32,79,97.0,58.0,5,Yes,No,Paid,Installment,On Time,Low
1358,10,Rural,88,88,92,89.33333333333333,11,66,84.0,94.0,4,Yes,No,Paid,Installment,On Time,Low
1359,6,Semi-Urban,71,71,74,72.0,22,91,85.0,77.0,6,Yes,No,Paid,Installment,Delayed,Low
1360,10,Urban,68,70,69,69.0,18,65,70.0,66.0,7,Yes,No,Paid,Full,On Time,Low
1361,9,Semi-Urban,55,59,53,55.66666666666666,15,80,64.0,51.0,5,Yes,Yes,Paid,Full,Delayed,Medium
1362,9,Urban,69,66,66,67.0,20,74,78.0,87.0,7,No,Yes,Paid,Full,Delayed,Low
1363,9,Semi-Urban,75,74,75,74.66666666666667,28,84,88.0,74.0,3,Yes,Yes,Paid,Full,On Time,Low
1364,10,Semi-Urban,78,76,82,78.66666666666667,28,64,76.0,71.0,7,Yes,Yes,Paid,Full,On Time,Low
1365,9,Semi-Urban,94,89,95,92.66666666666669,30,74,89.0,74.0,3,Yes,No,Paid,Installment,On Time,Low
1366,10,Urban,89,90,93,90.66666666666669,18,73,62.0,93.0,3,Yes,Yes,Paid,Installment,On Time,Low
1367,9,Semi-Urban,25,22,29,25.33333333333333,8,15,53.0,28.0,1,No,No,Overdue,Installment,Delayed,High
1368,8,Urban,87,85,86,86.0,27,60,83.0,80.0,7,No,No,Paid,Full,On Time,Low
1369,9,Urban,50,54,53,52.333333333333336,9,21,42.0,40.0,2,Yes,Yes,Overdue,Full,On Time,High
1370,10,Rural,75,70,75,73.33333333333333,27,61,85.0,86.0,3,No,No,Pending,Installment,Delayed,Low
1371,7,Semi-Urban,95,91,96,94.0,32,50,80.0,94.0,4,Yes,No,Paid,Installment,On Time,Low
1372,9,Rural,95,91,91,92.33333333333331,15,97,76.0,77.0,3,Yes,Yes,Pending,Installment,On Time,Low
1373,7,Rural,60,62,59,60.333333333333336,18,72,67.0,70.0,5,Yes,No,Paid,Installment,On Time,Low
1374,8,Urban,71,72,74,72.33333333333333,20,63,67.0,63.0,6,Yes,Yes,Pending,Installment,On Time,Low
1375,6,Semi-Urban,81,82,84,82.33333333333333,24,76,99.0,69.0,3,No,Yes,Paid,Full,On Time,Low
1376,8,Urban,88,83,86,85.66666666666667,23,77,88.0,79.0,5,Yes,No,Pending,Full,On Time,Low
1377,9,Urban,61,57,64,60.66666666666666,21,99,80.0,60.0,5,Yes,Yes,Paid,Installment,On Time,Low
1378,7,Semi-Urban,64,59,63,62.0,11,53,74.0,83.0,6,No,Yes,Pending,Full,On Time,Low
1379,7,Urban,86,86,82,84.66666666666667,18,55,98.0,71.0,7,Yes,No,Paid,Full,On Time,Low
1380,10,Semi-Urban,64,64,64,64.0,4,19,61.0,46.0,2,Yes,Yes,Overdue,Full,Delayed,High
1381,7,Semi-Urban,95,99,91,95.0,14,66,95.0,99.0,5,Yes,No,Paid,Full,On Time,Low
1382,10,Urban,67,67,70,68.0,22,50,82.0,80.0,5,Yes,No,Pending,Installment,On Time,Low
1383,6,Urban,81,79,85,81.66666666666667,31,83,82.0,53.0,3,Yes,No,Paid,Full,Delayed,Low
1384,9,Rural,78,74,76,76.0,33,59,93.0,55.0,6,Yes,Yes,Paid,Full,Delayed,Low
1385,10,Urban,73,77,74,74.66666666666667,26,67,71.0,85.0,5,Yes,No,Pending,Installment,Delayed,Low
1386,6,Semi-Urban,39,39,38,38.66666666666666,1,31,76.0,49.0,2,Yes,Yes,Overdue,Installment,On Time,High
1387,7,Rural,79,76,76,77.0,16,97,88.0,89.0,5,Yes,Yes,Paid,Installment,On Time,Low
1388,7,Semi-Urban,41,39,40,40.0,4,18,50.0,55.0,2,Yes,Yes,Overdue,Installment,On Time,High
1389,6,Rural,76,71,74,73.66666666666667,27,82,73.0,51.0,7,Yes,No,Pending,Installment,Delayed,Low
1390,7,Urban,64,65,66,65.0,31,95,90.0,58.0,6,Yes,Yes,Pending,Installment,On Time,Low
1391,6,Urban,68,64,64,65.33333333333333,24,50,79.0,79.0,5,No,No,Paid,Full,On Time,Low
1392,10,Urban,73,70,71,71.33333333333333,23,50,95.0,54.0,4,No,Yes,Paid,Full,On Time,Low
1393,10,Semi-Urban,38,37,37,37.333333333333336,1,23,38.0,58.0,2,No,No,Overdue,Installment,On Time,High
1394,6,Rural,82,85,79,82.0,13,80,76.0,95.0,5,Yes,Yes,Paid,Installment,On Time,Low
1395,10,Semi-Urban,82,77,80,79.66666666666667,32,71,86.0,60.0,4,Yes,No,Paid,Installment,Delayed,Low
1396,10,Rural,67,69,70,68.66666666666667,18,77,67.0,72.0,6,Yes,No,Paid,Installment,Delayed,Low
1397,10,Urban,91,87,93,90.33333333333331,18,95,76.0,70.0,3,No,No,Paid,Installment,On Time,Low
1398,8,Semi-Urban,77,80,77,78.0,31,51,97.0,74.0,7,Yes,Yes,Pending,Full,Delayed,Low
1399,9,Urban,79,82,83,81.33333333333333,34,92,62.0,75.0,7,Yes,No,Pending,Full,On Time,Low
1400,7,Semi-Urban,66,68,65,66.33333333333333,18,94,66.0,79.0,6,Yes,No,Paid,Full,On Time,Low
1401,8,Urban,95,93,96,94.66666666666669,23,75,99.0,95.0,7,Yes,No,Paid,Full,On Time,Low
1402,10,Semi-Urban,81,79,77,79.0,31,79,69.0,70.0,3,Yes,No,Paid,Full,On Time,Low
1403,6,Semi-Urban,71,74,69,71.33333333333333,33,96,95.0,60.0,3,Yes,No,Paid,Full,On Time,Low
1404,10,Rural,65,69,65,66.33333333333333,31,76,74.0,83.0,6,Yes,No,Paid,Installment,On Time,Low
1406,10,Rural,83,87,84,84.66666666666667,14,86,63.0,95.0,3,Yes,Yes,Pending,Installment,Delayed,Low
1407,6,Rural,95,90,91,92.0,11,71,90.0,91.0,7,Yes,No,Paid,Full,On Time,Low
1408,9,Urban,44,43,48,45.0,5,22,52.0,28.0,2,No,Yes,Overdue,Full,On Time,High
1409,10,Semi-Urban,82,84,78,81.33333333333333,12,67,76.0,61.0,3,Yes,No,Paid,Installment,On Time,Low
1411,7,Urban,58,55,62,58.333333333333336,15,67,76.0,52.0,6,Yes,No,Paid,Installment,On Time,Medium
1412,7,Semi-Urban,59,62,59,60.0,16,79,81.0,51.0,3,No,Yes,Pending,Full,On Time,Low
1414,9,Rural,79,80,82,80.33333333333333,14,57,79.0,63.0,6,Yes,No,Paid,Full,On Time,Low
1415,6,Rural,86,85,85,85.33333333333333,34,67,94.0,96.0,7,No,No,Paid,Full,On Time,Low
1416,10,Semi-Urban,79,75,78,77.33333333333333,24,80,76.0,55.0,4,Yes,No,Paid,Full,Delayed,Low
1417,7,Rural,94,92,89,91.66666666666669,18,85,79.0,89.0,4,Yes,No,Paid,Installment,Delayed,Low
1418,7,Semi-Urban,79,75,82,78.66666666666667,26,53,72.0,83.0,5,Yes,No,Paid,Full,On Time,Low
1419,10,Rural,86,90,87,87.66666666666667,11,65,96.0,72.0,4,Yes,No,Paid,Installment,On Time,Low
1420,9,Urban,94,91,90,91.66666666666669,24,74,82.0,78.0,6,Yes,Yes,Pending,Full,Delayed,Low
1421,7,Rural,92,88,95,91.66666666666669,14,84,74.0,95.0,7,Yes,Yes,Paid,Full,On Time,Low
1422,9,Urban,58,61,55,58.0,22,79,87.0,56.0,6,No,No,Pending,Installment,On Time,Medium
1423,7,Urban,90,90,86,88.66666666666667,10,96,66.0,96.0,4,No,No,Paid,Installment,On Time,Low
1424,7,Urban,35,32,36,34.333333333333336,3,46,44.0,24.0,2,No,No,Overdue,Installment,On Time,High
1425,8,Semi-Urban,42,39,39,40.0,9,19,76.0,44.0,2,No,No,Overdue,Full,On Time,High
1426,7,Urban,95,96,96,95.66666666666669,32,77,90.0,94.0,6,Yes,No,Paid,Full,On Time,Low
1427,6,Rural,81,76,85,80.66666666666667,23,87,66.0,89.0,3,Yes,No,Pending,Installment,On Time,Low
1428,10,Semi-Urban,55,57,57,56.333333333333336,21,62,64.0,52.0,3,Yes,No,Paid,Full,Delayed,Medium
1429,10,Urban,46,41,50,45.66666666666666,2,16,48.0,33.0,2,No,No,Overdue,Installment,On Time,High
1430,9,Semi-Urban,83,80,83,82.0,20,88,83.0,92.0,4,Yes,No,Paid,Full,On Time,Low
1431,7,Semi-Urban,84,84,79,82.33333333333333,29,91,92.0,70.0,5,Yes,Yes,Paid,Installment,On Time,Low
1432,6,Semi-Urban,82,83,78,81.0,13,79,87.0,55.0,3,No,No,Paid,Full,On Time,Low
1433,9,Rural,69,69,64,67.33333333333333,34,88,63.0,60.0,5,Yes,Yes,Paid,Full,On Time,Low
1434,8,Urban,91,91,87,89.66666666666667,21,78,96.0,83.0,4,Yes,No,Paid,Installment,On Time,Low
1435,9,Semi-Urban,77,75,80,77.33333333333333,23,61,68.0,58.0,3,Yes,Yes,Pending,Installment,On Time,Low
1436,9,Semi-Urban,72,69,71,70.66666666666667,16,91,66.0,83.0,6,Yes,No,Paid,Installment,On Time,Low
1437,7,Semi-Urban,72,69,74,71.66666666666667,13,89,85.0,63.0,7,Yes,Yes,Paid,Installment,Delayed,Low
1438,8,Urban,95,94,99,96.0,25,88,90.0,91.0,5,Yes,Yes,Paid,Installment,Delayed,Low
1439,9,Semi-Urban,77,77,77,77.0,15,61,70.0,91.0,4,Yes,Yes,Paid,Installment,On Time,Low
1440,6,Semi-Urban,67,71,65,67.66666666666667,31,87,68.0,58.0,4,Yes,No,Paid,Installment,On Time,Low
1442,10,Urban,92,90,92,91.33333333333331,17,81,85.0,71.0,7,Yes,No,Paid,Full,On Time,Low
1443,8,Rural,53,56,56,55.0,23,54,61.0,62.0,6,Yes,Yes,Paid,Installment,Delayed,Medium
1444,8,Urban,92,87,91,90.0,28,73,76.0,84.0,6,Yes,Yes,Paid,Installment,On Time,Low
1445,10,Urban,95,96,90,93.66666666666669,19,87,85.0,87.0,4,Yes,No,Paid,Installment,On Time,Low
1446,9,Urban,79,74,79,77.33333333333333,28,52,93.0,85.0,6,Yes,No,Pending,Installment,On Time,Low
1447,8,Rural,95,94,91,93.33333333333331,20,52,85.0,98.0,3,Yes,No,Paid,Full,Delayed,Low
1448,6,Rural,58,58,58,58.0,23,52,61.0,51.0,7,No,Yes,Paid,Full,On Time,Medium
1449,6,Rural,79,83,82,81.33333333333333,13,59,92.0,96.0,7,Yes,No,Paid,Full,Delayed,Low
1450,7,Rural,81,83,85,83.0,30,80,97.0,84.0,5,No,No,Paid,Full,Delayed,Low
1451,8,Semi-Urban,67,67,70,68.0,31,69,78.0,85.0,5,Yes,No,Paid,Full,On Time,Low
1452,9,Semi-Urban,41,40,43,41.333333333333336,17,75,63.0,50.0,4,Yes,No,Paid,Installment,On Time,Medium
1453,10,Semi-Urban,82,80,77,79.66666666666667,12,67,68.0,68.0,6,Yes,Yes,Pending,Installment,On Time,Low
1454,10,Urban,76,71,77,74.66666666666667,27,62,62.0,76.0,6,Yes,No,Paid,Installment,On Time,Low
1455,9,Semi-Urban,95,96,96,95.66666666666669,16,73,99.0,78.0,5,No,No,Paid,Full,Delayed,Low
1457,10,Rural,69,65,70,68.0,15,81,76.0,98.0,6,Yes,No,Paid,Installment,On Time,Low
1458,8,Urban,86,88,89,87.66666666666667,26,70,71.0,86.0,7,No,No,Paid,Full,On Time,Low
1459,7,Urban,44,39,46,43.0,8,40,35.0,39.0,2,Yes,No,Overdue,Installment,Delayed,High
1460,8,Semi-Urban,28,24,28,26.666666666666668,7,24,42.0,32.0,1,Yes,No,Overdue,Installment,On Time,High
1461,6,Rural,56,55,56,55.66666666666666,33,69,61.0,77.0,4,Yes,Yes,Paid,Full,Delayed,Medium
1462,7,Rural,67,69,69,68.33333333333333,30,90,66.0,88.0,3,Yes,No,Paid,Installment,Delayed,Low
1463,10,Semi-Urban,54,49,52,51.66666666666666,19,62,69.0,54.0,5,Yes,No,Paid,Installment,Delayed,Medium
1464,7,Rural,95,99,90,94.66666666666669,19,87,99.0,92.0,6,Yes,Yes,Paid,Full,On Time,Low
1465,7,Rural,59,56,58,57.66666666666666,15,62,61.0,78.0,6,No,No,Pending,Installment,On Time,Medium
1466,7,Rural,89,93,92,91.33333333333331,34,89,73.0,84.0,7,Yes,No,Pending,Full,On Time,Low
1467,7,Semi-Urban,36,33,32,33.666666666666664,2,47,36.0,37.0,2,Yes,Yes,Overdue,Full,On Time,High
1468,8,Rural,86,87,81,84.66666666666667,11,85,66.0,90.0,5,Yes,Yes,Paid,Installment,Delayed,Low
1469,6,Urban,60,64,64,62.66666666666666,17,78,69.0,65.0,3,No,Yes,Paid,Full,On Time,Low
1470,9,Urban,90,90,91,90.33333333333331,17,69,88.0,70.0,5,Yes,Yes,Pending,Installment,On Time,Low
1471,7,Rural,95,93,98,95.33333333333331,22,75,86.0,91.0,3,Yes,No,Pending,Full,On Time,Low
1472,10,Semi-Urban,56,60,51,55.66666666666666,9,35,57.0,31.0,2,Yes,Yes,Overdue,Full,On Time,High
1473,7,Semi-Urban,91,93,94,92.66666666666669,10,61,81.0,73.0,4,No,No,Paid,Installment,On Time,Low
1474,10,Semi-Urban,70,69,66,68.33333333333333,15,68,62.0,70.0,7,Yes,No,Paid,Full,On Time,Low
1475,8,Rural,55,52,58,55.0,30,89,79.0,53.0,3,Yes,No,Paid,Full,On Time,Medium
1476,10,Rural,69,68,68,68.33333333333333,16,82,66.0,75.0,3,Yes,No,Paid,Installment,On Time,Low
1477,9,Urban,75,78,74,75.66666666666667,30,64,67.0,69.0,5,Yes,No,Paid,Installment,On Time,Low
1478,6,Semi-Urban,52,55,53,53.333333333333336,33,94,66.0,50.0,7,No,Yes,Pending,Installment,On Time,Medium
1479,10,Urban,78,82,78,79.33333333333333,17,64,77.0,99.0,6,Yes,Yes,Paid,Installment,On Time,Low
1480,10,Urban,89,93,92,91.33333333333331,31,60,96.0,75.0,3,Yes,Yes,Paid,Installment,Delayed,Low
1481,6,Semi-Urban,73,70,71,71.33333333333333,12,52,72.0,56.0,5,Yes,No,Pending,Installment,Delayed,Low
1482,9,Rural,81,84,81,82.0,23,77,70.0,91.0,6,Yes,No,Paid,Full,On Time,Low
1484,10,Urban,62,62,59,61.0,26,60,89.0,51.0,7,Yes,Yes,Paid,Full,On Time,Low
1485,6,Urban,81,78,83,80.66666666666667,28,63,85.0,77.0,5,Yes,Yes,Paid,Full,Delayed,Low
1486,8,Urban,45,42,44,43.66666666666666,4,21,35.0,53.0,1,Yes,No,Overdue,Installment,Delayed,High
1487,6,Urban,36,38,36,36.66666666666666,5,46,35.0,27.0,1,No,Yes,Overdue,Installment,On Time,High
1489,9,Urban,58,61,60,59.66666666666666,13,53,70.0,66.0,4,Yes,No,Pending,Full,On Time,Medium
1490,7,Urban,82,83,85,83.33333333333333,16,93,75.0,98.0,7,Yes,No,Paid,Full,On Time,Low
1491,6,Rural,95,95,98,96.0,29,86,99.0,92.0,4,No,Yes,Paid,Full,Delayed,Low
1492,10,Rural,74,78,71,74.33333333333333,28,70,87.0,77.0,5,No,No,Paid,Installment,On Time,Low
1493,9,Rural,64,62,61,62.333333333333336,20,68,95.0,54.0,4,No,No,Paid,Full,On Time,Low
1494,6,Semi-Urban,91,90,93,91.33333333333331,28,75,84.0,79.0,3,No,No,Pending,Installment,Delayed,Low
1495,10,Semi-Urban,95,99,96,96.66666666666669,29,67,80.0,96.0,6,Yes,No,Pending,Full,On Time,Low
1496,6,Rural,52,48,53,51.0,8,15,41.0,70.0,2,Yes,Yes,Overdue,Installment,Delayed,High
